driver_age,experience_years,car_type,locality,profession,previous_accidents,traffic_violations,avg_speed,max_speed,lane_changes,acceleration_rate,harsh_brakes,following_distance,speed_variation,risk_label
41,25,Hatchback,Rural,Teacher,2,0,103.82603268512923,95.19734182069958,7,4.18167711981614,2,15.695058121848167,13.504715059405646,1
36,23,Sedan,Urban,Engineer,3,1,107.30962890042056,86.05111065937835,0,2.481756530050429,5,11.834903797820813,18.057484528681442,2
42,5,Sedan,Rural,Teacher,1,3,44.214128962207724,56.63097479097935,7,1.5149206767885373,2,20.611565346774864,12.860160153810249,1
38,11,SUV,Rural,Engineer,3,5,97.61862558824393,108.3565208219137,3,5.370011640521388,5,25.455171512372697,5.366193878871113,2
29,35,Truck,Semi-Urban,Business,1,4,88.64985527861678,123.42561146995453,12,1.9041323610674428,5,17.9547185895086,14.393367298299252,2
58,1,Truck,Semi-Urban,Driver,0,3,88.42716369642488,70.87965571877257,9,3.1048378020648912,0,6.145986866481497,15.627924708164073,1
50,10,SUV,Urban,Engineer,2,7,82.522734639314,137.23026355455514,5,5.6209456300950755,2,28.493715697912336,13.071547841081719,0
21,38,Sedan,Semi-Urban,Student,2,6,73.99212727706946,106.24147875445931,5,1.3767717069862715,1,12.357100295059162,6.197819805404154,0
59,33,Sedan,Rural,Student,1,3,95.55763746982487,102.75844841561256,0,3.752922478636592,3,27.86275846297041,8.598439142277261,1
24,25,Sedan,Urban,Driver,4,9,65.39227080934204,69.51519055684932,7,3.860721861603267,2,25.326707563174708,9.941255745288073,1
39,17,Sedan,Urban,Engineer,3,4,107.05711362450721,113.18755659879331,12,4.815333553387388,5,15.328127832732479,3.760669944933219,2
50,20,Hatchback,Semi-Urban,Driver,2,9,75.04675214406646,71.18194876680494,14,5.135654348794284,1,6.417594179603637,9.592241834739717,2
34,35,Truck,Semi-Urban,Business,2,4,44.17410771111912,76.12667027788068,3,3.120718973802698,5,28.692597610570175,4.062751043254818,2
41,39,Truck,Semi-Urban,Driver,1,2,87.25216788474553,58.18979099922644,12,4.718415203489701,0,21.476341679787474,10.48958313738426,2
51,21,Sedan,Urban,Business,4,8,61.45186838579333,160.0,11,5.552196585738796,3,11.241349564734774,1.965404412502937,2
45,29,Sedan,Semi-Urban,Student,3,4,61.035993377971934,98.79516931922083,8,5.431330995279299,4,18.338405085888745,19.022098347262855,2
60,29,Sedan,Rural,Business,4,9,98.67594175372562,84.75798207944624,14,3.509095343079491,4,20.884262721913963,5.680552421127284,2
58,7,Truck,Urban,Engineer,4,1,103.6939884303116,98.9538274047336,6,4.035147747566343,0,10.66648317861722,9.87327188729457,1
56,33,Truck,Semi-Urban,Engineer,1,3,82.81959416685869,87.44923409912965,14,4.364044309573307,0,7.338512495918049,1.6222913541148012,2
39,8,Sedan,Rural,Engineer,4,3,44.74364834188735,95.5207220879362,13,5.095543999582043,4,11.686638645866575,4.661708921794265,2
34,19,Hatchback,Rural,Engineer,3,4,95.6283836846368,109.29616519503601,10,3.5386654491913365,0,6.190066706540646,14.17165484483797,1
51,39,SUV,Semi-Urban,Teacher,0,7,78.60904058503321,89.8427874522241,13,1.5595000964803503,4,6.749662756121481,3.124211459638985,2
23,24,SUV,Rural,Business,0,4,112.56524410183752,103.10011314169216,3,2.9265086855846834,0,8.914626087331408,12.934834058318113,2
63,18,SUV,Urban,Engineer,3,0,124.34264360283095,158.32386188377063,11,4.601010397106215,4,8.96015926620261,1.0393089372524593,2
23,4,Truck,Urban,Driver,1,1,54.914586841017574,54.164796066237095,0,4.118994725919443,1,11.198789623332912,9.835177190117605,0
51,10,Truck,Rural,Driver,2,2,134.45167826775165,71.54060042398052,8,4.767459007421209,0,28.43573080472322,14.705529173742466,2
18,14,SUV,Urban,Teacher,1,2,53.83491925541843,112.33840824693543,9,3.499768691611661,4,19.39550057186007,18.599564395360893,2
27,7,SUV,Semi-Urban,Business,3,9,74.23271819115972,134.2108557717084,5,1.8720238627260035,0,15.562629498503343,10.363887345755863,0
38,18,Hatchback,Rural,Business,4,5,105.52587456262064,160.0,5,1.5760376930359117,4,19.094991714475185,16.970116925033906,2
22,22,Truck,Urban,Business,0,8,70.56699811991305,110.36278297409307,0,3.406309695067535,4,5.142788829507615,16.24923573971148,2
19,26,Truck,Semi-Urban,Teacher,4,9,68.73333560329047,69.52391905240975,4,2.02862418107692,5,27.368672742858315,6.619644764282688,2
39,39,SUV,Semi-Urban,Business,1,0,50.87104887167777,137.63341891312868,3,5.911334440268797,5,18.30782852634863,17.619938854321894,2
19,31,Hatchback,Urban,Business,3,5,58.28692354028718,103.11504741582421,14,1.9937648596966986,3,16.291266625722535,13.165376616375868,2
27,25,Hatchback,Rural,Engineer,0,8,68.71320157976292,102.14886747772913,10,3.833921473448298,0,28.540048484515783,2.979508313640835,1
51,26,SUV,Semi-Urban,Business,3,3,100.48801880304094,51.42659862391921,0,1.0088396709539467,1,23.260202112092845,18.84314313532173,1
33,18,SUV,Semi-Urban,Engineer,0,9,118.57029791353801,129.2133245929808,6,2.268225410994808,2,13.435521001057245,4.35685808914329,2
56,28,Truck,Semi-Urban,Engineer,0,2,69.8283057365533,76.96948168799616,3,2.2956924360955635,2,28.40393703642362,9.936857998629582,0
39,38,SUV,Semi-Urban,Business,0,5,76.98455074096005,114.17253544712835,2,4.689937178080022,5,26.29994062483875,9.860942325356895,2
29,32,Sedan,Rural,Driver,1,5,65.12257861579803,101.68162371533789,1,3.478130692722298,0,28.863343232741794,12.879495839677169,0
41,18,Hatchback,Urban,Student,3,1,54.435535112291205,104.98750598979743,7,1.0604592550539085,5,7.405598435282524,13.63417854789107,2
64,36,SUV,Urban,Driver,2,4,54.48946277633145,101.29692770796981,4,2.8958546942794046,4,28.88212223467873,5.425248763136001,2
57,18,Sedan,Urban,Business,2,0,59.489871988263516,81.14854599679967,9,4.223905485360482,4,18.572070971788882,7.696407281835059,2
55,32,Hatchback,Semi-Urban,Business,2,8,83.99827325133623,78.97441950294143,8,4.18353477435371,1,21.80537698980889,3.7472138879842944,1
27,15,Sedan,Rural,Driver,3,8,72.43130945680744,123.69328393858927,4,1.2694435710627774,0,10.30597249209604,3.3942989469415497,0
52,22,Sedan,Urban,Business,4,2,77.45507521047958,99.60485247756597,9,5.644564661867599,2,8.510037251299057,16.676279749631362,1
49,6,SUV,Rural,Engineer,3,4,92.93616174618475,83.62866398730908,11,2.2349553437368224,1,6.984687439400035,15.263705466214605,2
24,25,Hatchback,Urban,Teacher,0,2,83.1497260512872,87.19046300630487,0,5.457630570524161,0,15.557827303618064,9.410986245948042,0
38,31,Sedan,Semi-Urban,Business,4,6,61.70850569796184,117.19986257938872,13,2.067072229638365,0,10.533736740647964,2.8222763930156187,2
37,11,Truck,Urban,Business,0,0,104.14554282765395,83.04764986368426,9,3.8392514213351037,5,7.040572717491662,9.548513124029109,2
43,7,Hatchback,Semi-Urban,Driver,0,4,44.57327560866125,139.89707763235276,4,3.030401541229698,5,28.876654898217286,6.594658181151235,2
21,4,Truck,Semi-Urban,Engineer,3,5,69.521279451808,96.10986772294414,4,3.906746415732053,0,23.334783581188436,15.780465188122717,0
63,27,SUV,Urban,Driver,2,6,119.44344080131762,91.26139463628537,7,3.489314070832766,3,17.946362705009918,2.836147354424927,2
39,4,Truck,Rural,Driver,4,2,91.81001488034158,115.44666247096977,5,1.0102365542684102,1,23.583687070187743,9.576002521156086,1
32,25,Hatchback,Semi-Urban,Business,1,6,49.0353923255636,92.89636672051057,14,2.7566618739929574,0,20.286454307440003,12.236353828968234,2
57,4,Sedan,Rural,Engineer,2,3,53.33368056939772,109.54292028529504,10,1.0560857816484972,5,9.450814847007104,19.72877981104805,2
38,21,Sedan,Urban,Business,1,9,78.20142076362751,98.60896671531837,4,4.416832673290542,1,20.835911100515453,2.702554492649381,0
32,14,Hatchback,Semi-Urban,Business,3,5,75.26764076841202,56.60145810455809,12,5.267479025942653,2,22.025306721588446,3.1652489711723546,2
39,12,Sedan,Rural,Business,4,4,99.18142395700706,73.3179345054483,7,2.9235723085493026,0,10.936770978937982,19.772934044113516,1
45,27,Truck,Semi-Urban,Business,3,3,107.61497951087514,107.32066273716734,14,3.6240101878405433,4,13.003616181974682,8.706877934795155,2
31,32,Sedan,Urban,Teacher,1,5,74.68769376809058,88.72443493144429,0,1.3291867358962945,0,14.58251649398399,15.130571836764753,0
44,22,Sedan,Semi-Urban,Student,0,2,82.89310908220926,151.46901965897953,4,2.925987044067661,0,20.063665992005944,15.886032267327996,0
58,32,Truck,Urban,Engineer,3,2,64.3486688872008,80.32948309814682,2,1.694302032156457,1,8.170199551409189,6.976628775045358,0
57,17,Truck,Rural,Teacher,4,4,81.84333223758861,67.26972663968668,4,1.3235091947416753,1,23.586953087624135,5.07170393188281,0
45,29,Truck,Semi-Urban,Student,3,4,64.49933851702482,100.99124939088054,2,1.8601657375043947,5,13.650606769084101,6.245732801001737,2
43,25,SUV,Rural,Student,2,8,85.4875819483396,106.2737212332147,14,5.35421971782538,3,22.294315492320596,15.523475075724814,2
19,15,Truck,Urban,Student,3,3,72.47042223265335,122.08845768807208,3,5.911022016644745,0,28.322184834588363,16.96910956948066,0
42,12,Truck,Urban,Teacher,1,4,97.51274717323867,50.0,10,5.396070663848006,5,26.746866168961386,14.290593806254643,2
20,38,SUV,Rural,Engineer,3,8,105.98814941230789,137.6871469203291,8,5.848352358428627,2,23.439528237048453,9.38332382446881,1
25,32,Sedan,Rural,Driver,4,3,110.87878406216896,67.27949909255055,1,4.654034007427311,1,9.833174591280965,5.98870567841192,2
61,25,Truck,Urban,Student,3,2,85.72175370613404,127.23055583474039,13,1.7985274990932334,3,23.301859214387715,9.079731807388416,2
50,0,Hatchback,Rural,Driver,3,6,97.14260009754364,148.93763289835866,9,3.815852265389669,4,20.894735149150755,18.37600577295567,2
59,37,Truck,Urban,Driver,4,6,75.00786311137036,118.66800868575308,11,4.657980348168619,4,24.313670562802248,17.40071529338288,2
52,1,Truck,Rural,Business,3,7,68.18316014535313,71.33106015626339,0,3.567313970743989,3,26.72034802096,7.1441479409677795,0
23,5,SUV,Urban,Driver,4,3,57.65101094498009,95.17500978019656,11,3.7733361705111657,5,12.786877850972349,7.230875505337149,2
56,37,Hatchback,Urban,Business,1,3,92.17162329169783,118.88979731471302,3,3.930950475072562,4,21.107601810504537,15.81950694579969,2
40,23,Sedan,Semi-Urban,Engineer,4,8,43.989108002706686,100.83063007143711,7,3.334232196897252,0,11.878454631366665,9.104906999105898,1
42,17,Sedan,Urban,Engineer,1,9,102.45906425885173,73.77004328969102,12,2.4529423321619372,1,13.657123480915876,11.881733361398556,2
60,26,Hatchback,Urban,Business,1,6,77.82394308472063,102.49598242669752,4,4.1851256940231405,2,18.01611360638227,9.024037066907804,0
36,7,Truck,Semi-Urban,Engineer,4,2,79.14639432401313,87.08230993815035,8,1.2675419794708662,4,15.854084793303603,5.604437576890888,2
22,27,SUV,Semi-Urban,Student,3,8,98.47987115320663,115.04891478709546,9,1.85463623349116,0,20.015765061758295,4.588221608258824,1
28,9,Hatchback,Rural,Engineer,2,4,48.32418516918268,73.45679342589507,2,5.626307689934827,5,23.969036759467624,3.651292669240867,2
29,16,Hatchback,Rural,Business,4,3,80.5599228201728,51.646285142619476,12,3.4440812624440515,1,20.125500615110525,1.2170328284438159,2
27,28,Sedan,Urban,Student,3,0,116.56863079682812,74.58548479415639,8,5.108419056809604,0,29.24501236489422,6.331712677372892,2
25,5,SUV,Rural,Driver,1,8,79.32238931149385,57.36221881693474,0,4.632703458434331,0,23.453000228007657,4.2567632159083875,0
41,13,Hatchback,Rural,Driver,0,5,58.53741773025124,84.29219565659379,14,2.603545269920935,5,29.625295661549526,5.901058107214634,2
45,21,SUV,Urban,Driver,2,1,78.0689955635878,116.77752773984024,1,5.018245315302287,1,23.58601810135216,2.440276180496897,0
58,5,Truck,Semi-Urban,Business,3,6,111.17819612893976,90.1515221417622,8,1.4566122002665423,4,17.697971806232463,7.489627896868273,2
53,25,Sedan,Semi-Urban,Driver,2,2,69.69778450468209,99.39304716869289,13,5.374891271732696,4,15.275144077342535,10.879213204445215,2
54,38,Truck,Urban,Engineer,0,5,54.20173485436251,74.87494387678754,8,4.4028000066521145,0,23.39150975341463,18.946856883881267,1
38,11,SUV,Urban,Driver,0,7,75.66224184374184,100.49601086863802,9,5.635361584592327,3,22.178109763655875,7.594367308695506,1
25,34,Truck,Urban,Teacher,0,2,56.905143078896444,76.09942075705834,4,5.477552001244526,4,21.719117592264322,1.5894366042622776,2
26,13,Sedan,Urban,Teacher,4,4,40.0,70.28043169952815,9,2.901310177843661,0,23.04459610565486,7.884923283373999,1
64,21,SUV,Urban,Driver,2,5,100.0734326553034,94.35437710830865,11,5.284162609346842,5,26.804302831167057,16.527261461677305,2
32,22,Hatchback,Urban,Driver,4,0,105.96096773780866,83.08961701801907,12,3.8150803600966743,2,10.69400768851881,7.462798065243057,2
63,6,Truck,Rural,Teacher,0,9,93.38019312741902,50.0,3,1.7855715818332971,2,19.12236822236294,6.542882741205119,1
57,39,Sedan,Rural,Driver,3,6,102.86965651146417,98.01651879323792,8,5.147754316956418,3,20.08252969068271,18.460907681131403,1
35,24,Hatchback,Rural,Student,0,3,76.87272592792897,75.64283156698306,11,5.539598793201344,5,12.321420945126153,6.64735628569799,2
59,12,Sedan,Semi-Urban,Teacher,4,9,112.03508913649927,73.92957873030737,9,1.422736038295497,0,29.698740369109974,19.434971994488656,2
37,20,SUV,Urban,Business,0,6,72.43289463046196,134.89773578894193,1,5.652764220551876,2,24.638447908655493,16.820079068185812,0
23,9,SUV,Urban,Teacher,0,6,85.01031354155141,121.34539097220159,14,4.006324548093948,5,13.031652562634642,14.000748460494137,2
29,8,Truck,Rural,Engineer,4,4,68.1266349878101,109.37243263841091,2,1.1294870770110652,4,13.960858891702072,12.368199194844847,2
19,14,Sedan,Semi-Urban,Student,4,7,56.95771600193235,101.50629230116543,14,3.70897315635192,0,22.956453721003168,5.270831015169036,2
24,1,Sedan,Rural,Business,3,7,72.28290916460271,115.14689836932112,14,4.9837451714168814,3,5.287335537333567,14.877570298727658,2
33,24,Sedan,Urban,Driver,4,4,129.5843401923402,90.1886661315661,13,3.6659072356761007,3,16.601008441861946,7.595624468504419,2
20,12,SUV,Urban,Engineer,3,4,115.66713422028184,101.97832369552805,14,4.536231269789305,4,13.577774302555657,10.227201043198239,2
62,33,Truck,Rural,Engineer,1,6,100.50242248773843,89.90773958865078,7,5.397913659386231,2,26.350074199306366,2.977306859101257,1
20,33,Sedan,Rural,Student,1,5,76.42895717257878,102.80640803645841,0,5.348807550776869,5,24.782372761223073,6.626928088873791,2
44,34,Sedan,Urban,Business,4,3,75.97506574007662,107.13701743470317,1,1.8943495896776983,2,13.302423168012174,11.053269890312283,0
60,37,Hatchback,Rural,Engineer,0,1,119.26597935469113,105.57894484055574,4,3.1356501254778997,3,26.619924437469194,9.892784958064672,2
57,2,Sedan,Urban,Business,2,7,85.44626755650243,90.81348402647183,14,1.5558253294004905,1,27.840000151688212,7.526749946930199,2
55,5,Truck,Rural,Business,0,2,100.81302298720543,117.2686413914729,14,3.9754890854152234,5,18.811471228356524,9.966669147986723,2
50,18,Hatchback,Semi-Urban,Engineer,4,1,73.92559586083517,94.94004278596007,6,5.773633755728312,5,8.980925066451825,15.153596547981756,2
45,2,Hatchback,Urban,Business,3,9,79.05367786581816,94.2960865014948,9,1.9092348648489517,5,24.2582020712067,9.727185719508833,2
18,17,Hatchback,Semi-Urban,Student,0,6,100.61338951189683,54.466714161163004,12,3.0181518189268366,3,12.983606000692392,10.616972962764217,2
25,38,SUV,Rural,Engineer,1,9,70.29193565686944,78.71637267703466,8,5.770133999953445,5,18.18203475099505,14.321775542998417,2
54,8,Hatchback,Semi-Urban,Student,4,5,91.9653968586208,121.64767274723997,13,4.750591132073344,3,6.139716613186703,16.990681260097876,2
49,11,Sedan,Rural,Student,0,7,70.99352188464843,119.59131735869812,2,1.3558473953527992,0,17.502260565427786,11.010411779289685,0
60,4,SUV,Semi-Urban,Business,0,5,95.203643155306,99.44975718819369,10,3.1420778328657124,4,14.50661333100965,19.01533668656753,2
54,2,SUV,Semi-Urban,Business,3,6,70.39340494118619,86.04398867758802,3,5.939428607588276,0,22.15163233101998,7.715501426335252,0
21,10,SUV,Semi-Urban,Engineer,3,1,120.05130441215604,103.78690041836063,9,3.266212992408861,3,6.019591998902714,5.79854464637149,2
47,29,SUV,Urban,Driver,3,9,83.71515643110642,50.0,0,4.1470070496847775,0,20.62363680339866,14.168707495586181,0
23,3,SUV,Semi-Urban,Engineer,2,1,100.48982447566368,103.49267140675038,11,4.504883505312616,2,24.298901839351657,4.33924499614345,2
63,4,SUV,Rural,Student,4,5,84.586781915219,68.82513632168367,0,4.3196569492433365,3,5.319453665846595,18.099389197433744,0
36,0,SUV,Rural,Business,4,8,74.97259309944879,97.72895820594651,0,3.593592295204559,2,23.749083616800252,8.344909474384014,0
49,26,Hatchback,Urban,Student,1,2,96.48608060642444,105.31074374062683,3,1.663978437454974,2,8.25510068187884,14.26482444069146,1
26,27,Truck,Urban,Teacher,1,9,108.07602972123594,91.25938742300893,8,4.542074300402569,4,22.45140288682403,11.833486927308824,2
29,28,Sedan,Rural,Teacher,4,7,56.032928151083425,118.66439246514017,7,5.666639363556878,2,16.38190940939269,2.03342631889309,1
28,17,Sedan,Semi-Urban,Student,0,4,87.62070808623606,84.19908562810623,3,5.708483236360611,0,18.799782657794175,14.472495439579657,0
63,11,Hatchback,Rural,Driver,4,5,82.83819656214817,81.78478088726301,7,3.9669470308528316,0,13.43368126077032,16.0100898738715,1
33,12,Hatchback,Urban,Driver,2,5,89.19542100192966,115.60790479964753,14,3.4609874457222185,5,11.136660158185444,19.66697618512792,2
18,1,SUV,Urban,Engineer,1,9,112.07695673498165,90.99605776932216,6,2.669805501625172,1,6.77618395143373,8.906425662285002,2
62,36,Truck,Rural,Engineer,1,2,101.32555400365135,133.668156838573,5,1.517844943498818,4,26.617249687030164,10.555699791128863,2
38,15,SUV,Semi-Urban,Engineer,1,4,108.13298671738458,100.33834769782555,9,5.415589121415458,5,20.26073039089205,17.622479396093304,2
47,23,Hatchback,Semi-Urban,Business,4,0,90.26205838799964,113.78205570593678,11,1.6852671029170654,5,29.569978983022935,6.114748947327748,2
30,34,SUV,Urban,Driver,1,1,76.32759781129431,123.28148361900354,1,2.4397286472572053,5,26.261297510122912,4.593710021804213,2
51,21,Sedan,Rural,Student,1,9,40.0,98.2096101672508,14,4.701992353762373,1,26.74083168047871,3.5252951886334536,2
21,35,Sedan,Rural,Teacher,4,2,113.30645328040217,61.82259346648375,2,4.523818418312761,2,19.94624201706683,19.586792050490757,2
45,10,SUV,Urban,Driver,0,3,40.0,115.68741420219145,3,4.405063770160133,5,7.023567611651117,6.1368254753088385,2
55,28,Truck,Rural,Driver,1,8,116.75139051546331,129.82070899562007,6,4.708534977274552,3,27.83490655164691,15.390495496741542,2
48,34,SUV,Urban,Driver,1,0,99.81855384312942,93.36088290269859,7,3.70988706974453,0,7.9471558537309175,9.543675935097916,1
44,14,SUV,Semi-Urban,Engineer,1,2,124.3710647457957,124.81701413423119,13,1.7747548807349292,3,17.928650233964227,5.5709321193872885,2
22,30,Truck,Semi-Urban,Business,2,2,90.31423067234749,70.79937732420045,10,5.991790065145674,1,26.4213934527911,18.353342192532487,1
42,15,Truck,Rural,Student,4,5,95.00600174158379,103.74042972409833,7,5.46069793581004,5,16.810200358083023,9.812342533119136,2
20,9,Truck,Semi-Urban,Engineer,1,4,81.29478602968318,92.8535089070431,3,3.155761235308484,1,9.141758853939574,11.753152482562855,0
50,31,Sedan,Semi-Urban,Business,2,2,86.51582896986096,60.577895714508344,8,3.651630548773181,0,14.32992121767276,5.227376186956475,1
21,1,SUV,Urban,Driver,0,3,70.50532115138985,109.95654346989082,7,2.96775475076835,5,29.709684005247055,7.1588939406327174,2
42,23,Hatchback,Urban,Business,0,6,82.65158732989931,77.79787217852089,10,4.189890878265942,1,29.99397966228107,15.206063524170373,1
37,22,Truck,Rural,Engineer,2,2,68.06982583345086,109.41060613358908,12,4.6557001987667475,3,22.770874751193563,7.517850680615733,2
51,1,Truck,Urban,Driver,0,8,85.92447909485463,75.05144663347842,4,2.1578159938805226,1,27.199807733861388,10.613212450297906,0
43,37,SUV,Rural,Engineer,3,7,84.487049043014,58.15477780376325,12,3.163982667561485,3,6.105168204114518,3.1727540664276392,2
22,30,Hatchback,Rural,Student,0,1,84.59649177086236,82.14455604223592,2,4.201173933711024,5,11.899289374562281,17.151262771415425,2
52,39,SUV,Urban,Driver,3,4,83.19407494363715,125.87866616237939,1,5.940098602926499,2,14.223988734345804,15.01405099673831,0
45,25,SUV,Semi-Urban,Business,2,3,72.63870690093125,96.0017908213784,11,2.62437067900211,5,5.299941186704547,15.454152225835974,2
46,28,Truck,Semi-Urban,Engineer,3,4,96.19095109619445,100.8915508759232,8,4.725002234295169,4,14.424038889923716,4.385518763178975,2
26,2,Truck,Semi-Urban,Teacher,0,2,91.29820781677063,103.49079072228047,0,2.733358817738461,0,7.325789626485006,10.407966902515973,1
55,13,Sedan,Semi-Urban,Business,1,9,90.52544196883352,102.54318285179578,6,1.4616987651817932,1,17.93523255039017,1.5232842944920844,1
23,24,Hatchback,Rural,Business,3,0,66.16436443497648,146.85539826755877,10,4.850729100137404,5,5.110482722473251,6.986692478165915,2
36,0,Hatchback,Semi-Urban,Driver,0,7,98.46666788493525,98.96139060472035,12,4.246534414877717,0,11.76124721417879,7.612370894571594,2
61,2,Truck,Rural,Business,1,8,69.72415203128101,52.36006698612742,13,3.57169857761402,1,26.657085065855284,18.360113297198236,2
28,25,Truck,Urban,Engineer,2,7,74.54468350553455,90.7022284486592,6,4.3751794441339555,2,10.326451348006614,19.862873179696262,0
19,17,Truck,Urban,Teacher,2,3,86.83491070054366,101.70828820263084,0,5.39650026979512,3,6.6210857412237045,12.737172129446943,0
64,8,Hatchback,Rural,Student,4,1,108.00311045618102,68.47837545986408,13,4.782553005005387,0,11.243269611236375,10.818606270013165,2
61,37,Sedan,Semi-Urban,Teacher,2,3,60.84351414448309,94.05048133824904,6,5.289087114630935,2,25.68896765008717,9.361689751160512,0
61,22,Hatchback,Rural,Engineer,4,8,65.22682029019283,94.36746338288536,13,2.4500941824289266,2,19.67968408736328,1.3476285103134384,2
26,20,Truck,Semi-Urban,Driver,2,9,45.74209975025149,144.3971586779303,0,5.002417586475984,4,19.65185923343852,16.20221437861436,2
38,0,Truck,Semi-Urban,Engineer,2,8,95.12423011991444,83.05867511345437,1,2.800046735665556,2,5.0143502916875535,13.764691038159038,1
41,20,Sedan,Rural,Business,2,4,78.25448659580687,123.74035229957698,8,1.1032592819696365,4,16.803780346890278,13.336429253674732,2
51,26,SUV,Rural,Driver,4,4,93.48824627643197,96.35103444267273,14,1.2159211822849971,2,11.6404509925309,16.37182439160484,2
39,5,SUV,Semi-Urban,Student,4,9,91.76482357151401,121.50238345535466,7,4.651772813525787,3,13.405225305409875,18.63302983031967,1
20,35,Hatchback,Rural,Student,3,2,100.76065274572778,134.89224790969467,8,2.359546523197489,2,19.967165941703033,8.4010703591632,1
29,27,SUV,Semi-Urban,Engineer,0,5,85.02878344247894,109.53035914925144,11,2.5379212677500966,5,26.85849437813387,9.101655039494087,2
45,16,SUV,Rural,Business,0,6,70.81395770278239,98.56264317589773,8,4.112890230677734,3,9.541422645946941,19.527640813112846,1
47,39,Hatchback,Urban,Student,0,9,89.64027001806575,128.7136429129804,3,4.707546299574267,1,24.205550591713678,13.624072169693784,0
43,2,Truck,Semi-Urban,Teacher,2,8,93.29112209082618,63.418252904575226,14,3.7944212556680457,2,6.222554435960935,17.175670343406615,2
38,11,SUV,Urban,Driver,0,6,78.0329571757033,104.33132585890941,4,4.531861206674402,2,13.168229147815238,5.209821233471739,0
45,38,Truck,Rural,Teacher,4,2,86.81667418526861,68.8393812101314,9,5.705264182557094,1,10.472817241996285,7.02442862892314,1
43,11,Hatchback,Urban,Student,3,6,58.099824887690005,119.99652775006382,6,5.2707997256024886,4,27.88959959182388,8.440499316709989,2
50,1,Truck,Rural,Student,1,0,59.55015729264102,102.45949398219757,5,2.204018255819354,3,9.449947659146236,7.021729142586949,0
38,21,Truck,Semi-Urban,Engineer,3,1,51.79119164096075,98.19073578187576,14,5.533958238682016,1,19.46579795327529,17.800693267720117,2
52,22,Hatchback,Rural,Engineer,0,3,90.77116298912684,90.74938336325873,8,2.486321276242728,1,9.119579143880998,10.718693721324765,1
51,29,Truck,Rural,Driver,0,6,99.79929721767007,116.91794698313188,1,4.3029412954065664,5,16.837092881917002,19.1192950178533,2
58,4,SUV,Semi-Urban,Engineer,4,8,56.48842491253058,55.31937880770567,14,5.373581617612974,0,15.334997534127021,7.1051264400874174,2
64,8,SUV,Rural,Business,3,4,88.22227120561108,147.56571120222264,7,4.11723063633844,1,6.033929805846196,1.7076479750052131,1
35,20,SUV,Semi-Urban,Driver,4,7,93.94322143929323,96.44239175447939,13,5.0309806805460235,4,25.6466898425151,3.623166973983845,2
28,10,SUV,Rural,Business,4,6,77.01390222877347,67.50281871765532,14,5.636735544403869,4,24.502817877916094,5.124338219681674,2
40,4,Truck,Semi-Urban,Engineer,1,4,117.03097855611611,50.0,14,5.834685325558825,4,11.946459301695128,13.159424314889993,2
39,34,SUV,Urban,Driver,4,2,55.85723607532417,95.79336142078374,1,3.0531646508000776,3,20.349878422398827,4.440670037194046,0
34,26,Truck,Rural,Student,4,2,77.44881811086981,105.75553127104192,13,5.963841032972637,3,14.066739522019459,8.24847195514765,2
22,1,Sedan,Rural,Teacher,1,5,40.0,107.63362106276062,13,2.3584058189230697,2,24.23067858199887,16.11234965857478,2
61,23,Truck,Rural,Student,2,9,91.9125434837686,63.740628684811895,1,3.3109328863977066,1,22.312111407071438,3.370421287432998,1
28,30,SUV,Semi-Urban,Business,2,3,70.36149489909023,69.25255382280194,2,4.803527797717377,5,7.2616745279990464,2.5291226277236487,2
47,32,Sedan,Rural,Student,1,2,45.48577164227139,133.90287914184404,3,5.850767839607583,4,26.104704134246578,11.259434364516522,2
32,38,Hatchback,Semi-Urban,Student,4,3,96.88019820614647,61.18578628246733,5,1.2647068062244784,1,9.48565262737605,14.26331136696308,1
44,29,Truck,Rural,Teacher,0,2,81.86274750155214,102.78276110087452,13,5.728208483526898,2,9.352742561634843,18.30811057758741,2
52,36,SUV,Urban,Teacher,3,9,78.86046499726282,90.36839203111549,5,5.993377487798847,2,23.34367187048879,13.577556786301175,0
50,27,SUV,Rural,Student,0,5,107.54876764792346,86.60196509044462,13,5.547897206177461,4,9.58127653476905,18.97739867778709,2
37,30,SUV,Urban,Teacher,0,6,69.37541245295853,93.15034489469049,1,1.5419210769724363,1,8.059923838535713,5.645994816024786,0
33,10,Hatchback,Semi-Urban,Student,4,3,97.87905195542344,86.5102364226875,5,5.203501292919294,2,13.389570680712024,7.494604098368281,1
51,22,Sedan,Urban,Driver,3,2,100.78600147519029,85.67663454535192,7,4.198809018175492,0,25.967812020079418,16.9468838904042,1
19,1,Sedan,Rural,Student,3,2,73.74997067669308,124.96680841116418,4,1.0476326967782115,3,9.420218955813032,16.410022588346386,0
52,39,SUV,Rural,Engineer,2,2,85.1693630097178,89.90506460648653,0,5.921881057332749,1,13.476824827945503,13.632916824233622,0
57,26,Truck,Semi-Urban,Teacher,1,8,118.57486433158212,69.53414470700451,14,1.752618616666087,4,12.15634876443141,10.614461811685633,2
45,34,SUV,Rural,Teacher,4,2,64.80417308579248,97.90296128094404,7,2.984106984615146,2,13.90152161799715,1.3365164644758323,1
64,1,SUV,Rural,Business,3,2,96.09861536088519,73.52953025431877,5,1.1513625201912165,2,22.856794858942393,6.328435190672181,1
